page_id,page_name,page_category,total_ads,active_ads,distinct_collations,new_ads_30d,always_on_share,creative_refresh_rate,share_message,share_call,share_form,share_web,dominant_cta,page_like_count,platform_count,platforms,ad_texts_combined,domains,has_carousel,has_video,conversational_gate_pass,gate_reason,money_score,money_breakdown,money_ad_volume,money_always_on,money_velocity,money_scale
330403333488117,906.sh,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,25,0,[],"🚨 Is Your AI Assistant the New Insider Threat?

Your domain isn't just a website anymore—it’s the front door to your email, cloud files, and now, your AI tools.

The Reality Check: Hackers recently discovered a way to trick Microsoft Copilot into leaking system data with a single link click. No fake login page required—the AI you trust was weaponized against you. 🤖💥

Phishing has evolved. It’s no longer just about stealing passwords; it’s about hijacking the tools that run your business.

Your 3-Step Defense: 🛡️ Enforce MFA everywhere. 👁️ Verify every link (even if it looks like a ""Microsoft"" or ""Google"" link). 🧠 Treat AI as a security surface. If you wouldn't publish it, don't put it in an AI.

Security isn't optional; it's survival.

👇 Has this changed how your team uses AI tools? Let's talk.

#CyberSecurity #AI #MicrosoftCopilot #technology #infosec",[],False,False,True,MESSAGE,6,ad_volume:2|always_on:0|velocity:2|scale:2,2,0,2,2
904431929418808,Vienna Regus Offices,,2,2,0,2,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"𝑬𝒂𝒔𝒚 𝒂𝒄𝒄𝒆𝒔𝒔. 𝑮𝒓𝒆𝒂𝒕 𝒍𝒐𝒄𝒂𝒕𝒊𝒐𝒏. 𝑨𝒍𝒍 𝒕𝒉𝒆 𝒂𝒎𝒆𝒏𝒊𝒕𝒊𝒆𝒔.

Perfect for businesses that need convenience and professional presence. Right off 680, surrounded by dining and shopping 🚗💨

📍 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧:
      2111 S. 67th Ave Omaha, Ne

📞 402~987~8381 𝐂𝐚𝐥𝐥/𝐓𝐞𝐱𝐭 𝐕𝐢𝐞𝐧𝐧𝐚

✨ 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧 𝐏𝐞𝐫𝐤𝐬:
🛣️ Interstate Access – Easy commute for you & your team
🍔 Restaurants Everywhere – Lunch meetings made easy
💼 Fully Furnished Offices – Turn key
⚡ High-Speed Internet – No slowdowns
🚗 Free Parking – Pull up and get to work
🤝 Meeting Rooms & Business Lounge – Professional every time
🌍 Global Network Access – 5,000+ locations worldwide

𝐀𝐥𝐥-𝐢𝐧𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐩𝐫𝐢𝐜𝐢𝐧𝐠. 𝐖𝐢𝐟𝐢, 𝐮𝐭𝐢𝐥𝐢𝐭𝐢𝐞𝐬, 𝐦𝐚𝐢𝐧𝐭𝐞𝐧𝐚𝐧𝐜𝐞, 𝐣𝐚𝐧𝐢𝐭𝐨𝐫𝐢𝐚𝐥—𝐜𝐨𝐯𝐞𝐫𝐞𝐝. ✅

🍴 Nearby Dining:
DJ's Dugout, Roast Coffee, New Gold Mountain, Herbe Sainte, Ponzu, Inner Rail
📍 Area Highlights:
Aksarben Theater, Stinson Park, Elmwood Park

💡 Flexible Terms for Growing Businesses
Short-term? Long-term? We've got you covered. No long-term contracts required.
This is where your business levels up. 🚀

📞 402~987~8381 𝐂𝐚𝐥𝐥/𝐓𝐞𝐱𝐭 𝐕𝐢𝐞𝐧𝐧𝐚

2111 S. 67th Ave Omaha, Ne

#OmahaOffice #ExecutiveSpace #OfficeForRent #CoWorking #ProfessionalWorkspace #Office #FlexibleOffice #CommercialRealEstate

Learn more about this listing on Facebook Marketplace: https://facebook.com/marketplace/item/1757626408274258/ | Boost your productivity and start co-working today in a shared office environment.

Choose your workspace:
Reserved Co-Working: your own dedicated desk exclusive to you
Unreserved Co-Working: desk space on a first come, first served basis - “hot-desking”

Co-working offers all the benefits of a full-time office in a shared space, at a fraction of the cost of a private office. It’s the perfect place
to network with other like-minded professionals.

Your co-working space comes with:
High-quality office furniture and seating
Personal phone at each desk
Phone system and phone answering available
Staffed reception
Utilities and nightly janitorial service
Business cafe and lounge
Professional meeting rooms
High-speed internet access
Access to 4,000+ worldwide business lounges

Learn more about this listing on Facebook Marketplace: https://facebook.com/marketplace/item/1380944493506629/ | Save 30% On Your New Office !!! | Come Lock In At Your Desk 72nd & Pacific","[""facebook.com""]",False,False,True,MESSAGE,6,ad_volume:3|always_on:0|velocity:3|scale:0,3,0,3,0
110762677304644,Brie Jeo Vercher,,2,2,0,2,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"2013 Ford e450 - $25,000.00

🔹 2013 Ford E-450 Super Duty Shuttle Bus
VIN: 1FDFE4FS9DDA11682
📌 121,000 miles
✅ Clean Title
💪 6.8L V10 Gas Engine – Strong Motor & Transmission
♿ Handicap Accessible with Working Ramp
⛽ CNG (Compressed Natural Gas) Conversion
🚍 158” Wheelbase – Dual Rear Wheels (DRW)
🔧 Rear-Wheel Drive (RWD)

Perfect for transportation businesses or creative conversions.
💡 Could be converted into a party bus, limousine, or mobile business.

Runs great, ready to go, and packed with potential.
Facebook Marketplace | 2013 Ford e450 - $25,000.00

🔹 2013 Ford E-450 Super Duty Shuttle Bus
VIN: 1FDFE4FS9DDA11682
📌 121,000 miles
✅ Clean Title
💪 6.8L V10 Gas Engine – Strong Motor & Transmission
♿ Handicap Accessible with Working Ramp
⛽ CNG (Compressed Natural Gas) Conversion
🚍 158” Wheelbase – Dual Rear Wheels (DRW)
🔧 Rear-Wheel Drive (RWD)

Perfect for transportation businesses or creative conversions.
💡 Could be converted into a party bus, limousine, or mobile business.

Runs great, ready to go, and packed with potential.
Facebook Marketplace | 2013 Ford e450 | 2013 Ford e450","[""facebook.com""]",False,False,True,MESSAGE,6,ad_volume:3|always_on:0|velocity:3|scale:0,3,0,3,0
643763915491306,Bayridge Advisory,,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,LEARN_MORE,2,0,[],"❗Life Insurance Agents & Agencies Selling Mortgage Protection Writing $10K+/Month❗

👉 In the next 30 days, we’ll flood your pipeline with qualified, exclusive, high-intent mortgage protection prospects and - you ONLY PAY PER QUALIFIED LEAD.

No retainers. No contracts. No upfront risk.

You only pay for verified homeowners actively requesting coverage.

Click “Learn More” to apply to work with us and book a quick call.

💭 Imagine if motivated homeowners came to you every week instead of dealing with:
 ❌ Old or recycled leads
 ❌ Low-intent Facebook forms
 ❌ Retainers that never ROI
 ❌ Chasing homeowners who never answer

✅ Homeowners OTP verified
✅ Mortgage status & intent pre-qualified
✅ AI follow-up + appointment setting
✅ Pay-as-you-go — scale when you want

📈 Here’s what’s possible:
🥇 Brandon scaled from $18K to $41K/month in AP in under 20 days using exclusive AI-qualified leads
🥈 Tony scaled to $22.4k/m with our leads
🥉 Kelly hit $6k in new AP's in just 2 days with our leads

Click “Learn More,” fill out the quick form, and book a short call to see if your territory is available.

We only work with one agent per area to guarantee exclusivity. ⬇️⬇️⬇️⬇️ | ❗Life Insurance Agents & Agencies Selling Mortgage Protection Writing $10K+/Month❗

👉 In the next 30 days, we’ll flood your pipeline with qualified, exclusive, high-intent mortgage protection prospects and - you ONLY PAY PER QUALIFIED LEAD.

No retainers. No contracts. No upfront risk.

You only pay for verified homeowners actively requesting coverage.

Click “Learn More” to apply to work with us and book a quick call.

💭 Imagine if motivated homeowners came to you every week instead of dealing with:
 ❌ Old or recycled leads
 ❌ Low-intent Facebook forms
 ❌ Retainers that never ROI
 ❌ Chasing homeowners who never answer

✅ Homeowners OTP verified
✅ Mortgage status & intent pre-qualified
✅ AI follow-up + appointment setting
✅ Pay-as-you-go — scale when you want

📈 Here’s what’s possible:
🥇 Brandon scaled from $18K to $41K/month in AP in under 20 days using exclusive AI-qualified leads
🥈 Tony scaled to $22.4k/m with our leads
🥉 Kelly hit $6k in new AP's in just 2 days with our leads

Click “Learn More,” fill out the quick form, and book a short call to see if your territory is available.

We only work with one agent per area to guarantee exclusivity. ⬇️⬇️⬇️⬇️ | Only Pay Per Qualified & High Intent Leads | Only Pay Per Qualified & High Intent Leads","[""fb.me""]",False,True,True,RESCUED,6,ad_volume:3|always_on:0|velocity:3|scale:0,3,0,3,0
108368711873855,MCKI Bookkeeping,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,LEARN_MORE,9,0,[],"🚨 Business Owners — Is Your Bookkeeping a Mess? If you’re still doing your own bookkeeping, relying on a part-time bookkeeper, or scrambling at tax time… you’re probably losing money without even realizing it.⁣
⁣
Messy books = missed deductions, cash flow leaks, and poor financial decisions.⁣
At MCKI Bookkeeping, we provide professional done-for-you bookkeeping — so your numbers are accurate, your cash flow is clear, and your business stays IRS-ready all year long.⁣
⁣
👉 For the Next Week, we’re offering 50 spots for a FREE 30-Min Bookkeeping Strategy Session (Normally a $250 Value!) — designed to help you clean up your books, uncover hidden savings, stop profit leaks, and give you a clear roadmap to accurate, stress-free bookkeeping year-round.⁣
⁣
Your Bookkeeping Strategy Session Includes:⁣
✅ Bookkeeping Health Check — spot errors, gaps, and hidden risks in your books⁣
 📊 Cash Flow Snapshot — see exactly where your money is going each month⁣
 👨‍💼 One-on-One Guidance — learn how bookkeeping impacts profit, taxes, and growth⁣
 📌 3 Quick Fixes You Can Make Right Away to simplify and streamline your books⁣
⁣
Why Choose MCKI Bookkeeping Services?⁣
 ✔️ Accurate, IRS-ready books every month⁣
 ✔️ Easy-to-read reports for clarity ad confidence⁣
 ✔️ Proactive communication — no more year-end surprises⁣
 ✔️ Tailored solutions for service businesses, e-com, agencies, and more⁣
⁣
🔥 Don’t wait — limited spots are available this month!⁣
⁣
👉 Click below to book your FREE 30-Min Bookkeeping Strategy Session and finally get books you can trust.⁣
⁣
📍 Book now and let’s get your books cleaned up!⁣ | 👉 FREE 30-Min Bookkeeping Strategy Session (Limited Spots) | Done-For-You Bookkeeping Services — Accurate, Simple, Reliable","[""mckibookkeeping.net""]",False,False,True,FORM,6,ad_volume:2|always_on:0|velocity:2|scale:2,2,0,2,2
216911561510694,Q+ Collective,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,SIGN_UP,4,0,[],"We are incredibly excited to announce Q+ Collective's first inQbator, designed to support queer care professionals in the DMV in starting or scaling their business.

Care providers - including therapists, coaches, artists, doulas, and beyond - are navigating the uncertainty of growth in a hostile political climate, often on their own. Meanwhile, they are dedicating more time than ever to their patients, clients, and community. The inQbator exists to provide structure, tools, and support from fellow queer leaders.

Participants will leave with:
- A 6-month growth and learning plan
- A clearly defined ideal client profile
- A customer journey map to guide outreach and retention
- A risk positioning statement for their business
- Ongoing connection to a supportive community of queer entrepreneurs

Message to learn more or get your spot at the link in our bio! Scholarships available. #lgbtq #queer #dmvbusiness #dcbusiness #queertherapist #lgbtqtherapist","[""forms.gle""]",True,False,True,FORM,5,ad_volume:2|always_on:0|velocity:2|scale:1,2,0,2,1
933610859832233,King Baba Zaaki ,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,5,0,[],"I create a future of hope for people, and community. By helping them to overcome poverty and pursue justice. I followed the example of the prophets by serving the poor, broke people.. 
My Brothers and Sisters Great person from Ghana 🇬🇭who out here to solves people important problems like WhatsApp me((+233500030880))
(1)instant money
(2)money ritual
(3)lotto number
(4)pocket no dry
(5)charming money
(6)physical cash
(7)job opportunity
(8)inprovement of business
(9)lucky of selling
(10)lucky for girls and boys
(11)marriage problem
(12)if you don't get pregnant
(13) protection from enemies
(14)protection ring
(15)replacement in the work
(16)promotion of work
Do not forgot TO WHATSAPP me((+233500030880)) No human blood involved ‼️‼️",[],False,True,True,MESSAGE,5,ad_volume:2|always_on:0|velocity:2|scale:1,2,0,2,1
106916097540671,Michael Polley,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"Engraved Slim Wallet with Money Clip – Custom Name/Logo - $25.00

Custom laser engraved slim wallets, made to order in Hobbs.

Personalization: initials, name, short message, or your business logo

Color: Black

Condition: New

Turnaround: Same-day engraving available (message first to confirm)

For logos: send a clear image (SVG/PNG). Simple logo clean-up is included at no extra charge.

Message what you want engraved + your preferred placement (front/inside/clip).
Note: You must own the rights to any logo/artwork you request.

Tags:
custom engraved wallet

personalized wallet

slim wallet

mens wallet

wallet gift

fathers day gift

anniversary gift

groomsmen gift

business logo gift

laser engraved
Facebook Marketplace | Engraved Slim Wallet with Money Clip – Custom Name/Logo","[""facebook.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
960301673813687,Tarjetas y Diseños Designs and more,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,WHATSAPP_MESSAGE,0,0,[],"Mil tarjetas $93 incluye envío , a todo  Usa ,, magnéticos, camisas poliéster, gorras ! | Tarjetas y Diseños Designs and more","[""api.whatsapp.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
109903653866055,Miranda Hoover,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"Plasma cutting - $1,234.00

Madhouse Metals, Inc. offers CNC plasma cutting including Business signs, custom artwork, parts (up to 1"" thickness), etc. We also have the ability to punch, shear, and bend through our sister company (Lynn Steel Sales, Inc.) Reach out for a customized quote on all your metal working needs! 

Local pickup only (Martinsburg, PA or Williamsburg, PA)

Check out our Facebook page for more of our work!

https://www.facebook.com/share/17VNX8LLzi/
Facebook Marketplace | Plasma cutting","[""facebook.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
793529280514998,LLC MAVKD,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,WHATSAPP_MESSAGE,0,0,[],"Brindamos un gran servicio con una gran oferta para ustedes  el mejor precio 50% de descuento en todo material,herramienta todo al 50% de descuento comunícate con nosotros. | LLC MAVKD","[""api.whatsapp.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
808564842346208,Epic Tax Lab,,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,LEARN_MORE,1,0,[],"🚨 DOCTORS & DENTISTS — STOP OVERPAYING IN TAXES! ⁣⁣⁣
⁣Every year, thousands of medical and dental practice owners hand over 30%–50% more to the IRS than they legally should. Why? Because they don't have a proactive tax strategy designed for healthcare professionals. ⁣⁣⁣
⁣
At Epic Tax Lab, we specialize in helping doctors, dentists, and medical practice owners legally reduce their federal taxes by 30%–50% using proven, IRS-approved strategies tailored specifically to healthcare practices. ⁣⁣⁣
⁣
For the Next Week, we're offering 50 spots for a FREE 30-Min Tax Planning Strategy Session (Normally a $450 Total Value!) — designed to help you legally cut your federal taxes by 30%–50%, avoid costly mistakes, and create a clear, predictable strategy to keep your practice finances on track all year long. ⁣⁣⁣
⁣
Your Tax Strategy Session Includes: ⁣⁣⁣
✅ In-Depth Review of Your Current Tax Situation — uncover missed deductions & savings opportunities specific to medical and dental practices.⁣⁣⁣
📊 IRS-Approved Tax Planning Frameworks for Healthcare Professionals — tailored strategies to reduce your federal tax liability while navigating practice-specific complexities.⁣⁣⁣
🤝 One-on-One Consultation With an Epic Tax Lab Tax Expert — personalized to your practice structure, revenue, and goals. ⁣⁣⁣
📌 Actionable Plan You Can Use Immediately — clarity, confidence, and compliance year after year. ⁣⁣⁣
⁣
Why Choose Epic Tax Lab for Your Medical or Dental Practice? ⁣⁣⁣
✔️ Maximize Your Practice Tax Savings Year After Year ⁣⁣⁣
✔️ Navigate Complex Healthcare Practice Tax Structures ⁣⁣⁣
✔️ Create a Consistent, Predictable Tax Strategy ⁣⁣⁣
✔️ Avoid IRS Penalties, Interest, & Compliance Headaches ⁣⁣⁣
⁣
🔥 Don't wait — limited spots are available this week for medical and dental professionals! ⁣⁣⁣
⁣
Click below to book your FREE 30-Min Tax Strategy Call with Epic Tax Lab and discover how you can legally keep 30%–50% more of what you earn. ⁣⁣⁣
⁣
📍 Book now and stop overpaying the IRS | Legally Reduce Your Taxes by 30%-50% | Free 30-Min Tax Planning Strategy Call!","[""epictaxlab.net""]",False,False,True,FORM,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
959759550551113,"Debt Free NOW, Horizon Debt Law Solutions",,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,APPLY_NOW,1,0,[],"Start bankruptcy ASAP, without paying a penny upfront!  😲 👍 👍 👍

Most bankruptcy attorneys require their clients to pay upfront, however, most people don’t have the money!

With our law firm, we start bankruptcy with $0 Down and STOP all collection calls immediately.  

MOST COMMON Questions:

1) Can someone get rid of medical debt?  YES, this is the #1 cause of bankruptcy. 100% of medical debt will be wiped out after bankruptcy.

2) Can someone stop a current garnishment or court proceedings?  Absolutely.  We can stop them in one day.

3) Can bankruptcy help with back rent?  Absolutely, it can be wiped away.

4) Can someone file for bankruptcy without a job?  Absolutely, we do it daily.

5) Can someone keep their home?  Absolutely, and stop a foreclosure.

6) Can someone keep their car?  Yes, we offer options to keep or get rid of the current car.

7) Can someone get credit cards after bankruptcy?  Yes, and many people keep their existing cards.

8) How long will it take a credit score to rebound.  We offer a program, """"7 Steps to a 720 Credit Score"""" for all our clients.  Most people have a 720 credit score 12-24 months afterward.

Stop worrying and welcome to your fresh start! | $0 Down Bankruptcy, Your Fresh Start! 😀 😀 😀","[""fb.me""]",False,True,True,FORM,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
954559591076619,Anthony Rivera,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"Iced out AP 2026 - $1,400.00

Comes with box and papers 2026
Best quality all around guaranteed 
Ft and deposit required before meet 
Message me for more videos and close ups 
Trades are possible just send
AP black on white iced ($1,500)
Patek Philippe whit on white iced ($1,600) red box
Good business only 
Facebook Marketplace | Iced out AP 2026","[""facebook.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
942063478987662,Attorney Alfredo G Evangelista,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,2,0,[],"Qualified government grant programs offer financial support designed to help individuals and organizations grow and succeed. These grants may provide funding for business development, education, housing assistance, research, or community-based projects, depending on eligibility and program guidelines.

Some initiatives are administered in collaboration with recognized community-support and development organizations to ensure transparency and impact.

✅ Open to eligible individuals, entrepreneurs, and organizations
✅ Managed through approved public and community development programs
✅ Focused on empowerment, growth, and long-term opportunity

Take the first step today by learning more about available programs and eligibility requirements. Your opportunity for support could begin here. 🚀",[],False,True,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
583277004869205,fivestarhosting,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"Get Booked™️
Without the stress.

Luxury hosting isn’t accidental — it’s strategic. Five Star Hosting manages short-term rentals with a hospitality-first approach that delivers consistent bookings and 5-star guest experiences.

Let your property work for you.

📞 954.853.8134
🌐 www.FiveStarHosting.com 

#FiveStarHosting
#AirbnbManagement
#ShortTermRentalManagement
#VacationRentalSuccess
#LuxuryRentals
PropertyManagement
AirbnbHosts
PassiveIncome
SouthFloridaBusiness | Vacation Rental Property Management in South Florida | Five Star Hosting | Five Star Hosting provides luxury vacation rental property management and Airbnb management services across South Florida, helping hosts maximize occupancy, revenue, and guest satisfaction.","[""fivestarhosting.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
105831984697938,Ian Stein,,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,CONTACT_US,0,0,[],"BRAND NEW - Lifeproof Vinyl Flooring

Clermont Elm 22 MIL x 8.7 in. W x 48 in. L Click Lock Waterproof Luxury Vinyl Plank Flooring (20.1 sq. ft./case)

$45/case - $2.23/sq foot
Normally $60.09/case

- Each case covers 20.1 sq. feet
- Waterproof
- Extreme scratch resistant
- Underlayment attached

- 6.5 mm thickness x 8.7 in. width x 47.6 in. length; 22 mil wear layer
- 100% waterproof
- Can be installed in most rooms of your home or business - Above, On or Below grade
- Can be installed over most existing surfaces including tile, wood, concrete, and vinyl

Learn more about this listing on Facebook Marketplace: https://facebook.com/marketplace/item/1384795320006978/ | $45 - 100+ Cases - Lifeproof LVP Luxury Vinyl Plank Flooring - 22 MIL - Clermont Elm","[""facebook.com""]",False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
103748275923001,tosti91,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,WHATSAPP_MESSAGE,0,0,[],"We are looking for sellers!! If you want to be part of us, if you want to learn about this business just hit me up!!! ❤️👊🏽🙏🏽
.
7864489145
.
.
#sellers #carsforsale #dealerships #buyherepayhere #carsforlife","[""api.whatsapp.com""]",False,True,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
855669140973505,TrustLedger Bookkeeping,,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,MESSAGE_PAGE,0,0,[],"Your business has more potential—with the right numbers behind it.
TrustLedger Bookkeeping keeps your books accurate and tax-ready, saving you time, lowering CPA costs, and giving you a clear picture of whether your business is truly profitable.",[],False,False,True,MESSAGE,4,ad_volume:2|always_on:0|velocity:2|scale:0,2,0,2,0
